,customer,gender,age,card_name,date,merchant,amount,company,installment,location,category,point
4832,C015,M,60,현대카드ZERO Edition2(할인형),2022-08-14,패션/잡화,1278,현대카드,30,전북,의류/잡화,네이버 포인트
4833,C005,F,60,LOCA LIKIT - New York Blue,2022-05-28,할인점/슈퍼마켓,40989,롯데카드,0,광주,유통,네이버 포인트
4834,C002,F,30,카드의정석 POINT,2022-06-28,가전,1489,우리카드,18,인천,가전/가구,네이버 포인트
4835,C047,F,20,KB국민 My WE:SH 카드,2023-01-23,인테리어,29193,KB국민카드,22,대구,가정생활/서비스,네이버 포인트
4836,C041,M,30,LOCA LIKIT Play,2022-06-04,노래방,20808,롯데카드,22,전남,요식/유흥,L.POINT
4837,C047,F,20,KB국민 My WE:SH 카드,2023-01-15,KTX,21720,KB국민카드,26,충북,여행/교통,포인트리
4838,C001,M,60,현대카드ZERO Edition2(할인형),2022-05-12,자동차서비스,1043,현대카드,15,부산,자동차,네이버 포인트
4839,C048,M,40,신한카드 Deep Oil,2022-11-12,문화용품,2318,신한카드,24,대구,스포츠/문화/레저,마이신한포인트
4840,C039,M,50,카드의정석 WOWRI,2023-01-08,농수산물,32869,우리카드,0,전북,음/식료품,모아포인트
4841,C021,F,40,1Q Daily+,2023-03-15,LPG,1485,하나카드,27,부산,주유,하나머니
4842,C047,F,20,현대카드 X BOOST,2023-02-21,중식,12593,현대카드,10,인천,요식/유흥,네이버 포인트
4843,C033,F,40,the Green Edition2,2023-02-12,LPG,3481,현대카드,0,서울,주유,네이버 포인트
4844,C046,F,60,신한카드 Deep Dream Platinum+,2022-09-09,가전,1949,신한카드,35,충북,가전/가구,네이버 포인트
4845,C041,M,30,KB국민 My WE:SH 카드,2023-01-06,영화/공연,5274,KB국민카드,35,경기,스포츠/문화/레저,포인트리
4846,C021,F,40,청춘대로 톡톡카드,2022-12-03,시계/귀금속,1293,KB국민카드,10,서울,의류/잡화,포인트리
4847,C024,F,30,BeV V카드(스카이패스형),2023-05-05,스포츠시설,2119,KB국민카드,7,인천,스포츠/문화/레저,포인트리
4848,C011,M,30,올바른 MYPICK 카드,2022-05-16,제과점,11676,NH농협카드,30,전남,요식/유흥,네이버 포인트
4849,C015,M,60,NH올원 All100(올백)카드,2022-08-27,배달앱,76534,NH농협카드,20,인천,전자상거래,네이버 포인트
4850,C047,F,20,현대카드 X BOOST,2023-01-30,자동차용품,1089,현대카드,22,인천,자동차,M-POINT
4851,C016,M,40,NH20 해봄카드,2023-01-14,버스,16592,NH농협카드,22,경기,여행/교통,네이버 포인트
4852,C048,M,40,신한카드 Deep Oil,2023-04-26,네이버 쇼핑,88209,신한카드,26,서울,전자상거래,마이신한포인트
4853,C044,F,30,카드의정석 SHOPPING,2022-07-15,가구,1627,우리카드,4,서울,가전/가구,모아포인트
4854,C033,F,40,the Green Edition2,2022-07-12,항공,2682,현대카드,25,세종,여행/교통,네이버 포인트
4855,C019,M,60,롯데백화점 FLEX카드,2022-10-09,미용서비스,6333,롯데카드,29,전북,미용,네이버 포인트
4856,C012,F,30,현대카드 M BOOST,2022-12-27,인테리어,32178,현대카드,32,울산,가정생활/서비스,M-POINT
4857,C035,F,60,별다줄카드,2022-08-06,보험,18293,NH농협카드,12,세종,가정생활/서비스,네이버 포인트
4858,C023,M,20,신세계 BC 바로 리워드 플러스,2022-09-16,한식,17354,BC카드,14,세종,요식/유흥,네이버 포인트
4859,C017,M,60,NH20 해봄카드,2022-11-10,농수산물,9624,NH농협카드,16,대전,음/식료품,NH포인트
4860,C038,F,20,밸런스 카드,2022-07-21,홈쇼핑,297179,BC카드,35,세종,전자상거래,네이버 포인트
4861,C047,F,20,현대카드 X BOOST,2023-03-21,가구,2396,현대카드,35,경남,가전/가구,M-POINT
4862,C043,M,50,탄탄대로 올쇼핑 티타늄카드,2023-01-30,한식,24688,KB국민카드,18,경남,요식/유흥,네이버 포인트
4863,C047,F,20,KB국민 My WE:SH 카드,2022-07-10,시계/귀금속,2376,KB국민카드,5,충북,의류/잡화,포인트리
4864,C023,M,20,신세계 BC 바로 리워드 플러스,2023-03-06,디지털 콘텐츠,45490,BC카드,18,전남,전자상거래,네이버 포인트
4865,C045,F,60,K-FIRST (모바일전용),2022-10-12,농수산물,41216,BC카드,10,전남,음/식료품,TOP POINT2
4866,C048,M,40,신한카드 Deep Oil,2022-08-14,자동차판매,1265,신한카드,16,강원,자동차,마이신한포인트
4867,C036,F,40,MULTI On(멀티 온) 카드,2022-12-29,미용서비스,7089,하나카드,33,전북,미용,하나머니
4868,C040,F,50,MULTI Young(멀티 영) 카드,2022-08-19,예체능학원,7198,하나카드,16,전남,교육/학원,하나머니
4869,C050,M,10,탄탄대로 올쇼핑 티타늄카드,2023-01-28,택시,1216,KB국민카드,13,인천,여행/교통,네이버 포인트
4870,C017,M,60,하나 CLUB H 아메리칸 익스프레스 리저브 카드,2022-08-31,통신,27151,하나카드,16,부산,가정생활/서비스,하나머니
4871,C014,M,30,ONE AIR(UniMile),2022-08-13,LPG,5237,IBK기업은행,14,전북,주유,네이버 포인트
4872,C015,M,60,NH올원 All100(올백)카드,2022-06-24,화장품,8281,NH농협카드,29,충남,미용,네이버 포인트
4873,C016,M,40,NH20 해봄카드,2022-11-18,편의점,10927,NH농협카드,27,광주,유통,NH포인트
4874,C005,F,60,NH올원 Shopping&11번가카드(R2타입),2022-09-16,LPG,7276,NH농협카드,25,광주,주유,네이버 포인트
4875,C048,M,40,신한카드 Deep Oil,2022-08-31,가전,2729,신한카드,11,서울,가전/가구,마이신한포인트
4876,C040,F,50,신한카드 Mr.Life,2022-05-29,유아교육,2499,신한카드,27,전북,교육/학원,마이신한포인트
4877,C031,M,20,삼성카드 taptap O,2023-04-21,자동차판매,1015,삼성카드,1,부산,자동차,보너스포인트
4878,C001,M,60,현대카드ZERO Edition2(할인형),2022-10-30,정육점,40251,현대카드,31,충북,음/식료품,네이버 포인트
4879,C041,M,30,LOCA LIKIT Play,2023-02-09,미용실,12198,롯데카드,16,경기,미용,L.POINT
4880,C001,M,60,현대카드ZERO Edition2(할인형),2023-04-26,주유소,3052,현대카드,27,울산,주유,네이버 포인트
4881,C034,F,50,신한카드 Deep Dream(모베러웍스),2022-09-29,외국어학원,4428,신한카드,10,광주,교육/학원,네이버 포인트
4882,C022,M,30,ONE AIR(UniMile),2022-06-21,백화점,81389,IBK기업은행,27,부산,유통,TOP POINT1
4883,C012,F,30,현대카드 M BOOST,2022-05-28,의복/의류,1124,현대카드,34,경기,의류/잡화,네이버 포인트
4884,C010,M,60,#MY WAY 카드,2023-02-06,시계/귀금속,1209,하나카드,33,제주,의류/잡화,하나머니
4885,C007,F,20,카드의정석 SHOPPING,2022-09-07,LPG,10596,우리카드,29,전북,주유,모아포인트
4886,C017,M,60,NH20 해봄카드,2022-10-20,화장품,3286,NH농협카드,4,대전,미용,NH포인트
4887,C001,M,60,현대카드ZERO Edition2(할인형),2022-07-13,주유소,4779,현대카드,9,전북,주유,네이버 포인트
4888,C046,F,60,신한카드 Deep Dream Platinum+,2022-08-28,공과금,15545,신한카드,14,경북,가정생활/서비스,네이버 포인트
4889,C037,F,40,내맘대로 쁨 카드,2022-07-28,의복/의류,1668,하나카드,8,부산,의류/잡화,네이버 포인트
4890,C038,F,20,밸런스 카드,2022-05-21,정육점,17160,BC카드,25,광주,음/식료품,TOP POINT2
4891,C038,F,20,별다줄카드,2023-03-01,LPG,6072,NH농협카드,0,울산,주유,네이버 포인트
4892,C045,F,60,K-FIRST (모바일전용),2023-03-14,미용실,5876,BC카드,4,광주,미용,TOP POINT2
4893,C015,M,60,현대카드ZERO Edition2(할인형),2023-03-29,버스,18884,현대카드,30,충남,여행/교통,M-POINT
4894,C049,F,10,BC 바로 리워드 플러스,2022-08-01,편의점,5980,BC카드,11,충북,유통,네이버 포인트
4895,C006,F,70,신세계 BC 바로 리워드 플러스,2022-05-23,커피,28875,BC카드,35,대구,요식/유흥,TOP POINT2
4896,C026,M,20,롯데백화점 FLEX카드,2023-02-26,일식,16344,롯데카드,32,경북,요식/유흥,네이버 포인트
4897,C009,F,60,다담카드,2022-12-23,화장품,8978,KB국민카드,24,강원,미용,네이버 포인트
4898,C050,M,10,탄탄대로 올쇼핑 티타늄카드,2022-10-21,생활잡화,20246,KB국민카드,8,충북,유통,포인트리
4899,C048,M,40,신한카드 Deep Oil,2023-04-05,시계/귀금속,3060,신한카드,7,대전,의류/잡화,마이신한포인트
4900,C002,F,30,카드의정석 POINT,2022-10-11,주유소,3287,우리카드,10,울산,주유,모아포인트
4901,C034,F,50,신한카드 Deep Dream(모베러웍스),2022-11-09,가전,2625,신한카드,11,광주,가전/가구,네이버 포인트
4902,C039,M,50,LOCA LIKIT 1.2,2022-11-06,일식,22537,롯데카드,25,제주,요식/유흥,L.POINT
4903,C009,F,60,다담카드,2022-06-26,독서실,4662,KB국민카드,10,광주,교육/학원,포인트리
4904,C036,F,40,삼성카드 & MILEAGE PLATINUM (스카이패스),2022-12-31,노래방,6708,삼성카드,32,강원,요식/유흥,네이버 포인트
4905,C019,M,60,롯데백화점 FLEX카드,2023-02-11,공과금,4462,롯데카드,27,제주,가정생활/서비스,네이버 포인트
4906,C034,F,50,신한카드 Deep Dream(모베러웍스),2022-07-23,농수산물,25755,신한카드,8,광주,음/식료품,마이신한포인트
4907,C003,M,20,LOCA LIKIT - Manhattan Yellow,2022-06-08,자동차판매,1408,롯데카드,1,대전,자동차,네이버 포인트
4908,C042,M,60,신세계 BC 바로 리워드 플러스,2022-08-22,가구,2788,BC카드,1,전남,가전/가구,TOP POINT2
4909,C010,M,60,#MY WAY 카드,2022-12-16,배달앱,248665,하나카드,3,대전,전자상거래,네이버 포인트
4910,C020,M,70,신한카드 Deep Dream Platinum+,2023-03-24,의복/의류,2018,신한카드,7,인천,의류/잡화,네이버 포인트
4911,C015,M,60,NH올원 All100(올백)카드,2022-12-09,주유소,10138,NH농협카드,21,전북,주유,네이버 포인트
4912,C012,F,30,현대카드 M BOOST,2023-02-27,미용서비스,4136,현대카드,0,전북,미용,네이버 포인트
4913,C037,F,40,내맘대로 쁨 카드,2023-03-17,일반병원,3514,하나카드,3,강원,의료,네이버 포인트
4914,C011,M,30,올바른 MYPICK 카드,2022-05-14,독서실,9153,NH농협카드,21,전북,교육/학원,NH포인트
4915,C047,F,20,현대카드 X BOOST,2023-02-16,화원,4177,현대카드,21,대구,스포츠/문화/레저,네이버 포인트
4916,C028,M,40,MULTI Oil(멀티 오일) 카드,2022-11-16,생활잡화,32956,하나카드,34,인천,유통,네이버 포인트
4917,C013,F,30,LOCA LIKIT 1.2,2022-09-12,미용실,5158,롯데카드,9,경북,미용,L.POINT
4918,C038,F,20,별다줄카드,2022-09-13,자동차판매,1329,NH농협카드,10,서울,자동차,NH포인트
4919,C018,M,50,삼성 iD SIMPLE 카드,2022-09-11,가구,2361,삼성카드,35,대전,가전/가구,네이버 포인트
4920,C024,F,30,BeV V카드(스카이패스형),2022-10-09,정육점,12628,KB국민카드,10,부산,음/식료품,네이버 포인트
4921,C031,M,20,IBK 무직타이거 카드(신용),2022-12-19,미용서비스,1878,IBK기업은행,17,서울,미용,TOP POINT1
4922,C012,F,30,현대카드 M BOOST,2022-06-30,중식,22486,현대카드,15,인천,요식/유흥,M-POINT
4923,C049,F,10,D4@카드의정석,2022-09-13,편의점,78876,우리카드,18,대전,유통,네이버 포인트
4924,C045,F,60,K-FIRST (모바일전용),2022-10-16,면세점,18179,BC카드,25,경북,여행/교통,TOP POINT2
4925,C037,F,40,내맘대로 쁨 카드,2022-07-06,치과병원,11163,하나카드,22,인천,의료,하나머니
4926,C023,M,20,탄탄대로 올쇼핑 티타늄카드,2022-06-10,주유소,5572,KB국민카드,3,인천,주유,네이버 포인트
4927,C026,M,20,삼성 iD ON 카드,2023-02-21,양식,14761,삼성카드,27,충북,요식/유흥,네이버 포인트
4928,C043,M,50,신한카드 Deep Dream Platinum+,2023-01-29,시계/귀금속,2402,신한카드,15,인천,의류/잡화,네이버 포인트
4929,C020,M,70,신한카드 Deep Dream Platinum+,2022-12-04,미용실,11168,신한카드,26,전남,미용,네이버 포인트
4930,C042,M,60,신세계 BC 바로 리워드 플러스,2023-05-02,한의원,2216,BC카드,15,충남,의료,TOP POINT2
4931,C030,M,50,현대카드ZERO Edition2(할인형),2023-02-24,양식,17695,현대카드,8,경북,요식/유흥,네이버 포인트
4932,C029,M,30,LOCA 365 카드,2022-08-29,약국,5896,롯데카드,34,충북,의료,네이버 포인트
4933,C044,F,30,카드의정석 SHOPPING,2023-02-12,LPG,8753,우리카드,32,광주,주유,모아포인트
4934,C011,M,30,올바른 MYPICK 카드,2023-02-25,자동차판매,1378,NH농협카드,14,제주,자동차,네이버 포인트
4935,C003,M,20,BC 바로 에어 플러스,2022-06-01,입시보습학원,4627,BC카드,29,충남,교육/학원,TOP POINT2
4936,C036,F,40,삼성카드 & MILEAGE PLATINUM (스카이패스),2023-01-02,인테리어,25569,삼성카드,24,서울,가정생활/서비스,네이버 포인트
4937,C038,F,20,별다줄카드,2023-02-26,가구,1602,NH농협카드,17,강원,가전/가구,NH포인트
4938,C037,F,40,별다줄카드,2023-02-08,한의원,3778,NH농협카드,12,울산,의료,네이버 포인트
4939,C021,F,40,1Q Daily+,2023-02-20,치과병원,12542,하나카드,2,부산,의료,하나머니
4940,C050,M,10,탄탄대로 올쇼핑 티타늄카드,2022-05-18,교육용품,8504,KB국민카드,34,대구,교육/학원,포인트리
4941,C026,M,20,롯데백화점 FLEX카드,2023-01-30,여행사,30879,롯데카드,13,전북,여행/교통,네이버 포인트
4942,C042,M,60,삼성카드 taptap O,2022-11-29,보험,26529,삼성카드,8,세종,가정생활/서비스,보너스포인트
4943,C023,M,20,신세계 BC 바로 리워드 플러스,2023-02-23,시계/귀금속,2083,BC카드,24,인천,의류/잡화,네이버 포인트
4944,C010,M,60,톡톡D 카드,2023-02-02,편의점,49778,KB국민카드,17,충북,유통,포인트리
4945,C014,M,30,ONE AIR(UniMile),2022-07-19,미용실,2418,IBK기업은행,4,광주,미용,TOP POINT1
4946,C009,F,60,다담카드,2022-07-06,농수산물,43139,KB국민카드,8,전남,음/식료품,네이버 포인트
4947,C015,M,60,현대카드ZERO Edition2(할인형),2022-12-08,양식,12990,현대카드,17,울산,요식/유흥,네이버 포인트
4948,C018,M,50,신세계 BC 바로 리워드 플러스,2022-12-22,택시,14120,BC카드,3,충남,여행/교통,네이버 포인트
4949,C041,M,30,KB국민 My WE:SH 카드,2022-07-12,생활서비스,23700,KB국민카드,6,대전,가정생활/서비스,포인트리
4950,C014,M,30,별다줄카드,2023-03-02,쿠팡,206062,NH농협카드,5,대구,전자상거래,네이버 포인트
4951,C010,M,60,톡톡D 카드,2022-06-08,미용실,10124,KB국민카드,26,경기,미용,네이버 포인트
4952,C015,M,60,NH올원 All100(올백)카드,2023-03-30,가구,1336,NH농협카드,13,서울,가전/가구,네이버 포인트
4953,C033,F,40,BLISS.7 카드(포인트),2023-03-22,스포츠/레저용품,2725,IBK기업은행,4,전북,스포츠/문화/레저,TOP POINT1
4954,C025,F,50,Oil & Life카드(Oil카드),2023-03-27,주유소,9722,IBK기업은행,23,세종,주유,TOP POINT1
4955,C050,M,10,신한카드 B.Big(삑),2023-01-09,주유소,9032,신한카드,26,경남,주유,네이버 포인트
4956,C015,M,60,NH올원 All100(올백)카드,2023-02-23,편의점,45942,NH농협카드,14,대구,유통,NH포인트
4957,C018,M,50,삼성 iD SIMPLE 카드,2022-07-22,농수산물,13572,삼성카드,9,대구,음/식료품,네이버 포인트
4958,C043,M,50,신한카드 Deep Dream Platinum+,2022-05-23,예체능학원,6985,신한카드,15,충북,교육/학원,마이신한포인트
4959,C008,F,50,1Q Daily+,2022-05-18,생활잡화,86357,하나카드,3,충남,유통,네이버 포인트
4960,C005,F,60,NH올원 Shopping&11번가카드(R2타입),2022-12-30,일식,17277,NH농협카드,26,경기,요식/유흥,NH포인트
4961,C048,M,40,신한카드 Deep Oil,2022-09-18,문화용품,3177,신한카드,22,전북,스포츠/문화/레저,마이신한포인트
4962,C014,M,30,ONE AIR(UniMile),2023-02-01,패션/잡화,1452,IBK기업은행,25,경기,의류/잡화,네이버 포인트
4963,C034,F,50,신한카드 Deep Dream(모베러웍스),2022-07-22,주유소,4410,신한카드,35,충북,주유,마이신한포인트
4964,C009,F,60,다담카드,2023-03-11,한식,7765,KB국민카드,18,광주,요식/유흥,포인트리
4965,C039,M,50,LOCA LIKIT 1.2,2022-05-11,교육용품,6662,롯데카드,6,경남,교육/학원,L.POINT
4966,C011,M,30,올바른 MYPICK 카드,2023-04-11,한식,31357,NH농협카드,12,대전,요식/유흥,NH포인트
4967,C025,F,50,Oil & Life카드(Oil카드),2023-04-06,스포츠시설,2976,IBK기업은행,4,전북,스포츠/문화/레저,네이버 포인트
4968,C038,F,20,밸런스 카드,2022-12-29,제과점,32480,BC카드,24,충북,요식/유흥,TOP POINT2
4969,C020,M,70,다담카드,2023-02-28,커피,22256,KB국민카드,14,대전,요식/유흥,포인트리
4970,C023,M,20,신세계 BC 바로 리워드 플러스,2023-04-24,보험,1925,BC카드,22,강원,가정생활/서비스,TOP POINT2
4971,C012,F,30,신한카드 B.Big(삑),2023-03-22,농수산물,38158,신한카드,35,인천,음/식료품,마이신한포인트
4972,C018,M,50,신세계 BC 바로 리워드 플러스,2022-06-27,패스트푸드,13086,BC카드,16,강원,요식/유흥,TOP POINT2
4973,C018,M,50,신세계 BC 바로 리워드 플러스,2022-08-12,LPG,4398,BC카드,8,전북,주유,네이버 포인트
4974,C018,M,50,삼성 iD SIMPLE 카드,2023-01-07,안경,1653,삼성카드,0,경기,의류/잡화,보너스포인트
4975,C038,F,20,별다줄카드,2023-03-05,편의점,20080,NH농협카드,4,강원,유통,네이버 포인트
4976,C010,M,60,#MY WAY 카드,2022-08-05,농수산물,40601,하나카드,6,경남,음/식료품,하나머니
4977,C020,M,70,신한카드 Deep Dream Platinum+,2023-02-22,주유소,2542,신한카드,30,충남,주유,네이버 포인트
4978,C015,M,60,NH올원 All100(올백)카드,2022-12-11,자동차용품,1512,NH농협카드,28,전북,자동차,네이버 포인트
4979,C037,F,40,별다줄카드,2023-04-28,약국,6916,NH농협카드,6,충북,의료,NH포인트
